"2024-07-22 11:06:02.125040","velo_5501_1",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_2",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_3",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_4",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_5",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_6",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_7",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_8",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_9",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_10",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_11",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_12",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_13",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_14",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_15",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_16",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_17",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_18",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_19",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_20",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5501_21",48.110026,-1.678037,0,0
"2024-07-22 11:06:02.125040","velo_5502_22",48.111624,-1.678757,0,0
"2024-07-22 11:06:02.125040","velo_5502_23",48.111624,-1.678757,0,0
"2024-07-22 11:06:02.125040","velo_5502_24",48.111624,-1.678757,0,0
"2024-07-22 11:06:02.125040","velo_5502_25",48.111624,-1.678757,0,0
"2024-07-22 11:06:02.125040","velo_5502_26",48.111624,-1.678757,0,0
"2024-07-22 11:06:02.125040","velo_5502_27",48.111624,-1.678757,0,0
"2024-07-22 11:06:02.125040","velo_5502_28",48.111624,-1.678757,0,0
"2024-07-22 11:06:02.125040","velo_5502_29",48.111624,-1.678757,0,0
"2024-07-22 11:06:02.125040","velo_5502_30",48.111624,-1.678757,0,0
"2024-07-22 11:06:02.125040","velo_5502_31",48.111624,-1.678757,0,0
"2024-07-22 11:06:02.125040","velo_5502_32",48.111624,-1.678757,0,0
"2024-07-22 11:06:02.125040","velo_5504_33",48.115074,-1.677073,0,0
"2024-07-22 11:06:02.125040","velo_5504_34",48.115074,-1.677073,0,0
"2024-07-22 11:06:02.125040","velo_5504_35",48.115074,-1.677073,0,0
"2024-07-22 11:06:02.125040","velo_5504_36",48.115074,-1.677073,0,0
"2024-07-22 11:06:02.125040","velo_5504_37",48.115074,-1.677073,0,0
"2024-07-22 11:06:02.125040","velo_5504_38",48.115074,-1.677073,0,0
"2024-07-22 11:06:02.125040","velo_5504_39",48.115074,-1.677073,0,0
"2024-07-22 11:06:02.125040","velo_5504_40",48.115074,-1.677073,0,0
"2024-07-22 11:06:02.125040","velo_5504_41",48.115074,-1.677073,0,0
"2024-07-22 11:06:02.125040","velo_5504_42",48.115074,-1.677073,0,0
"2024-07-22 11:06:02.125040","velo_5505_43",48.11421,-1.680461,0,0
"2024-07-22 11:06:02.125040","velo_5505_44",48.11421,-1.680461,0,0
"2024-07-22 11:06:02.125040","velo_5505_45",48.11421,-1.680461,0,0
"2024-07-22 11:06:02.125040","velo_5505_46",48.11421,-1.680461,0,0
"2024-07-22 11:06:02.125040","velo_5505_47",48.11421,-1.680461,0,0
"2024-07-22 11:06:02.125040","velo_5505_48",48.11421,-1.680461,0,0
"2024-07-22 11:06:02.125040","velo_5505_49",48.11421,-1.680461,0,0
"2024-07-22 11:06:02.125040","velo_5505_50",48.11421,-1.680461,0,0
"2024-07-22 11:06:02.125040","velo_5505_51",48.11421,-1.680461,0,0
"2024-07-22 11:06:02.125040","velo_5505_52",48.11421,-1.680461,0,0
"2024-07-22 11:06:02.125040","velo_5505_53",48.11421,-1.680461,0,0
"2024-07-22 11:06:02.125040","velo_5506_54",48.117596,-1.677849,0,0
"2024-07-22 11:06:02.125040","velo_5506_55",48.117596,-1.677849,0,0
"2024-07-22 11:06:02.125040","velo_5506_56",48.117596,-1.677849,0,0
"2024-07-22 11:06:02.125040","velo_5506_57",48.117596,-1.677849,0,0
"2024-07-22 11:06:02.125040","velo_5506_58",48.117596,-1.677849,0,0
"2024-07-22 11:06:02.125040","velo_5506_59",48.117596,-1.677849,0,0
"2024-07-22 11:06:02.125040","velo_5506_60",48.117596,-1.677849,0,0
"2024-07-22 11:06:02.125040","velo_5506_61",48.117596,-1.677849,0,0
"2024-07-22 11:06:02.125040","velo_5506_62",48.117596,-1.677849,0,0
"2024-07-22 11:06:02.125040","velo_5506_63",48.117596,-1.677849,0,0
"2024-07-22 11:06:02.125040","velo_5506_64",48.117596,-1.677849,0,0
"2024-07-22 11:06:02.125040","velo_5507_65",48.118172,-1.670735,0,0
"2024-07-22 11:06:02.125040","velo_5507_66",48.118172,-1.670735,0,0
"2024-07-22 11:06:02.125040","velo_5507_67",48.118172,-1.670735,0,0
"2024-07-22 11:06:02.125040","velo_5507_68",48.118172,-1.670735,0,0
"2024-07-22 11:06:02.125040","velo_5507_69",48.118172,-1.670735,0,0
"2024-07-22 11:06:02.125040","velo_5507_70",48.118172,-1.670735,0,0
"2024-07-22 11:06:02.125040","velo_5507_71",48.118172,-1.670735,0,0
"2024-07-22 11:06:02.125040","velo_5507_72",48.118172,-1.670735,0,0
"2024-07-22 11:06:02.125040","velo_5509_73",48.112385,-1.674417,0,0
"2024-07-22 11:06:02.125040","velo_5509_74",48.112385,-1.674417,0,0
"2024-07-22 11:06:02.125040","velo_5509_75",48.112385,-1.674417,0,0
"2024-07-22 11:06:02.125040","velo_5510_76",48.109601,-1.67408,0,0
"2024-07-22 11:06:02.125040","velo_5510_77",48.109601,-1.67408,0,0
"2024-07-22 11:06:02.125040","velo_5512_78",48.107748,-1.673711,0,0
"2024-07-22 11:06:02.125040","velo_5514_79",48.106846,-1.665814,0,0
"2024-07-22 11:06:02.125040","velo_5514_80",48.106846,-1.665814,0,0
"2024-07-22 11:06:02.125040","velo_5514_81",48.106846,-1.665814,0,0
"2024-07-22 11:06:02.125040","velo_5514_82",48.106846,-1.665814,0,0
"2024-07-22 11:06:02.125040","velo_5514_83",48.106846,-1.665814,0,0
"2024-07-22 11:06:02.125040","velo_5514_84",48.106846,-1.665814,0,0
"2024-07-22 11:06:02.125040","velo_5514_85",48.106846,-1.665814,0,0
"2024-07-22 11:06:02.125040","velo_5514_86",48.106846,-1.665814,0,0
"2024-07-22 11:06:02.125040","velo_5514_87",48.106846,-1.665814,0,0
"2024-07-22 11:06:02.125040","velo_5514_88",48.106846,-1.665814,0,0
"2024-07-22 11:06:02.125040","velo_5514_89",48.106846,-1.665814,0,0
"2024-07-22 11:06:02.125040","velo_5514_90",48.106846,-1.665814,0,0
"2024-07-22 11:06:02.125040","velo_5514_91",48.106846,-1.665814,0,0
"2024-07-22 11:06:02.125040","velo_5514_92",48.106846,-1.665814,0,0
"2024-07-22 11:06:02.125040","velo_5514_93",48.106846,-1.665814,0,0
"2024-07-22 11:06:02.125040","velo_5516_94",48.105537,-1.674328,0,0
"2024-07-22 11:06:02.125040","velo_5516_95",48.105537,-1.674328,0,0
"2024-07-22 11:06:02.125040","velo_5516_96",48.105537,-1.674328,0,0
"2024-07-22 11:06:02.125040","velo_5516_97",48.105537,-1.674328,0,0
"2024-07-22 11:06:02.125040","velo_5516_98",48.105537,-1.674328,0,0
"2024-07-22 11:06:02.125040","velo_5516_99",48.105537,-1.674328,0,0
"2024-07-22 11:06:02.125040","velo_5516_100",48.105537,-1.674328,0,0
"2024-07-22 11:06:02.125040","velo_5516_101",48.105537,-1.674328,0,0
"2024-07-22 11:06:02.125040","velo_5516_102",48.105537,-1.674328,0,0
